year_mobility,region_origin,destination,latitude,longitude,n_mobile
2009,Sub-Saharan Africa,CA,60.10867,-113.64258,33
2009,Sub-Saharan Africa,CH,47.00016,8.01427,29
2009,Sub-Saharan Africa,KE,1,38,15
2009,Sub-Saharan Africa,MA,28.5,-10,4
2009,Sub-Saharan Africa,NZ,-42,174,7
2009,Sub-Saharan Africa,RW,-2,30,2
2009,Sub-Saharan Africa,TR,39,35,2
2009,Sub-Saharan Africa,UG,1.25,32.5,3
2010,Sub-Saharan Africa,BD,24,90,1
2010,Sub-Saharan Africa,CN,35,105,10
2010,Sub-Saharan Africa,GM,13.5,-15.5,1
2010,Sub-Saharan Africa,IL,31.5,34.75,5
2010,Sub-Saharan Africa,JP,35.68536,139.75309,6
2010,Sub-Saharan Africa,NL,52.25,5.75,35
2010,Sub-Saharan Africa,PL,52,20,2
2010,Sub-Saharan Africa,SD,16,30,1
2010,Sub-Saharan Africa,SZ,-26.5,31.5,4
2011,Sub-Saharan Africa,BE,50.75,4.5,40
2011,Sub-Saharan Africa,FI,64,26,4
2011,Sub-Saharan Africa,HU,47,20,2
2011,Sub-Saharan Africa,NZ,-42,174,5
2011,Sub-Saharan Africa,UG,1.25,32.5,8
2011,Sub-Saharan Africa,ZW,-19,29.75,4
2012,Sub-Saharan Africa,ET,9,39.5,7
2012,Sub-Saharan Africa,GB,54.75844,-2.69531,156
2012,Sub-Saharan Africa,JP,35.68536,139.75309,9
2012,Sub-Saharan Africa,LR,6.5,-9.5,1
2012,Sub-Saharan Africa,ML,18,-2,3
2012,Sub-Saharan Africa,PL,52,20,2
2012,Sub-Saharan Africa,TT,11,-61,1
2013,Sub-Saharan Africa,AT,47.33333,13.33333,3
2013,Sub-Saharan Africa,BE,50.75,4.5,42
2013,Sub-Saharan Africa,GD,12.11667,-61.66667,2
2013,Sub-Saharan Africa,PK,30,70,7
2013,Sub-Saharan Africa,SN,14.5,-14.25,6
2013,Sub-Saharan Africa,TD,15,19,1
2013,Sub-Saharan Africa,VN,16.16667,107.83333,1
2014,Sub-Saharan Africa,CA,60.10867,-113.64258,47
2014,Sub-Saharan Africa,CM,6,12.5,5
2014,Sub-Saharan Africa,GB,54.75844,-2.69531,143
2014,Sub-Saharan Africa,IT,42.83333,12.83333,16
2014,Sub-Saharan Africa,ML,18,-2,1
2015,Sub-Saharan Africa,BJ,9.5,2.25,8
2015,Sub-Saharan Africa,CF,7,21,1
2015,Sub-Saharan Africa,DE,51.5,10.5,71
2015,Sub-Saharan Africa,GA,-1,11.75,2
2015,Sub-Saharan Africa,IR,32,53,7
2015,Sub-Saharan Africa,MX,23,-102,2
2015,Sub-Saharan Africa,NA,-22,17,3
2015,Sub-Saharan Africa,NG,10,8,35
2015,Sub-Saharan Africa,RO,46,25,7
2015,Sub-Saharan Africa,RS,44.81892,20.45998,3
2015,Sub-Saharan Africa,SN,14.5,-14.25,3
2016,Sub-Saharan Africa,CH,47.00016,8.01427,40
2016,Sub-Saharan Africa,CL,-30,-71,1
2016,Sub-Saharan Africa,ES,40,-4,8
2016,Sub-Saharan Africa,FJ,-18,178,1
2016,Sub-Saharan Africa,GN,10.83333,-10.66667,3
2016,Sub-Saharan Africa,KR,36.5,127.75,6
2016,Sub-Saharan Africa,MZ,-18.25,35,5
2016,Sub-Saharan Africa,RW,-2,30,7
2016,Sub-Saharan Africa,TR,39,35,5
2016,Sub-Saharan Africa,UG,1.25,32.5,19
2017,Sub-Saharan Africa,BD,24,90,7
2017,Sub-Saharan Africa,BN,4.5,114.66667,1
2017,Sub-Saharan Africa,EE,59,26,3
2017,Sub-Saharan Africa,GM,13.5,-15.5,9
2017,Sub-Saharan Africa,IE,53,-8,8
2017,Sub-Saharan Africa,IL,31.5,34.75,6
2017,Sub-Saharan Africa,LB,33.83333,35.83333,1
2017,Sub-Saharan Africa,NA,-22,17,10
2017,Sub-Saharan Africa,NG,10,8,45
2017,Sub-Saharan Africa,RO,46,25,3
2017,Sub-Saharan Africa,SS,7.5,30,1
2017,Sub-Saharan Africa,TW,24,121,5
2018,Sub-Saharan Africa,CL,-30,-71,1
2018,Sub-Saharan Africa,CZ,49.75,15,3
2018,Sub-Saharan Africa,ID,-5,120,2
2018,Sub-Saharan Africa,IT,42.83333,12.83333,21
2018,Sub-Saharan Africa,KE,1,38,40
2018,Sub-Saharan Africa,LS,-29.5,28.25,3
2018,Sub-Saharan Africa,NP,28,84,1
2018,Sub-Saharan Africa,OM,21,57,2
2018,Sub-Saharan Africa,TG,8.66667,1.08333,4
2019,Sub-Saharan Africa,CN,35,105,98
2019,Sub-Saharan Africa,DZ,28,3,1
2019,Sub-Saharan Africa,LU,49.75,6.16667,1
2019,Sub-Saharan Africa,NO,62,10,27
2019,Sub-Saharan Africa,UA,49,32,10
2020,Sub-Saharan Africa,CZ,49.75,15,9
2020,Sub-Saharan Africa,FI,64,26,15
2020,Sub-Saharan Africa,FJ,-18,178,2
2020,Sub-Saharan Africa,GD,12.11667,-61.66667,2
2020,Sub-Saharan Africa,ID,-5,120,5
2020,Sub-Saharan Africa,LS,-29.5,28.25,6
2020,Sub-Saharan Africa,MG,-20,47,2
2020,Sub-Saharan Africa,PW,7.503,134.621,1
2020,Sub-Saharan Africa,SI,46.08333,15,1
2020,Sub-Saharan Africa,VN,16.16667,107.83333,12
2020,Sub-Saharan Africa,ZW,-19,29.75,36
2010,Sub-Saharan Africa,IE,53,-8,2
2010,Sub-Saharan Africa,US,39.76,-98.5,244
2010,Sub-Saharan Africa,ZA,-29,24,72
2011,Sub-Saharan Africa,CZ,49.75,15,1
2011,Sub-Saharan Africa,HR,45.16667,15.5,1
2011,Sub-Saharan Africa,ID,-5,120,1
2011,Sub-Saharan Africa,KE,1,38,21
2011,Sub-Saharan Africa,MY,2.5,112.5,11
2011,Sub-Saharan Africa,OM,21,57,2
2011,Sub-Saharan Africa,SE,62,15,25
2011,Sub-Saharan Africa,TH,15.5,101,2
2012,Sub-Saharan Africa,BG,42.66667,25.25,1
2012,Sub-Saharan Africa,BW,-22,24,5
2012,Sub-Saharan Africa,CN,35,105,11
2012,Sub-Saharan Africa,FR,46,2,72
2012,Sub-Saharan Africa,MZ,-18.25,35,5
2012,Sub-Saharan Africa,NO,62,10,25
2012,Sub-Saharan Africa,PT,39.6945,-8.13057,2
2013,Sub-Saharan Africa,RU,60,100,2
2013,Sub-Saharan Africa,ZW,-19,29.75,13
2014,Sub-Saharan Africa,BW,-22,24,9
2014,Sub-Saharan Africa,ES,40,-4,4
2014,Sub-Saharan Africa,IN,22,79,27
2014,Sub-Saharan Africa,KR,36.5,127.75,7
2014,Sub-Saharan Africa,KW,29.5,47.75,2
2014,Sub-Saharan Africa,PS,31.92157,35.20329,1
2014,Sub-Saharan Africa,PT,39.6945,-8.13057,2
2014,Sub-Saharan Africa,TN,34,9,1
2015,Sub-Saharan Africa,BI,-3.5,30,1
2015,Sub-Saharan Africa,GH,8.1,-1.2,27
2015,Sub-Saharan Africa,IL,31.5,34.75,2
2015,Sub-Saharan Africa,NE,18,9,1
2015,Sub-Saharan Africa,PK,30,70,3
2015,Sub-Saharan Africa,RU,60,100,6
2015,Sub-Saharan Africa,TW,24,121,6
2016,Sub-Saharan Africa,GR,39,22,3
2016,Sub-Saharan Africa,IT,42.83333,12.83333,25
2016,Sub-Saharan Africa,KE,1,38,26
2016,Sub-Saharan Africa,LS,-29.5,28.25,1
2016,Sub-Saharan Africa,MA,28.5,-10,3
2016,Sub-Saharan Africa,MW,-13.5,34,10
2016,Sub-Saharan Africa,SA,25,45,11
2017,Sub-Saharan Africa,AU,-25,135,78
2017,Sub-Saharan Africa,DK,56,10,18
2017,Sub-Saharan Africa,JM,18.16667,-77.25,1
2017,Sub-Saharan Africa,UA,49,32,1
2017,Sub-Saharan Africa,ZM,-14.33333,28.5,18
2018,Sub-Saharan Africa,BF,12.5,-1.66667,8
2018,Sub-Saharan Africa,CO,4,-73.25,3
2018,Sub-Saharan Africa,ES,40,-4,10
2018,Sub-Saharan Africa,MG,-20,47,1
2018,Sub-Saharan Africa,NZ,-42,174,12
2018,Sub-Saharan Africa,SE,62,15,32
2018,Sub-Saharan Africa,TH,15.5,101,8
2019,Sub-Saharan Africa,ET,9,39.5,17
2019,Sub-Saharan Africa,IN,22,79,37
2019,Sub-Saharan Africa,IQ,33,44,1
2019,Sub-Saharan Africa,JP,35.68536,139.75309,18
2019,Sub-Saharan Africa,LR,6.5,-9.5,3
2019,Sub-Saharan Africa,MN,46,105,1
2019,Sub-Saharan Africa,NL,52.25,5.75,67
2019,Sub-Saharan Africa,US,39.76,-98.5,328
2020,Sub-Saharan Africa,BF,12.5,-1.66667,3
2020,Sub-Saharan Africa,CD,-2.5,23.5,7
2020,Sub-Saharan Africa,MY,2.5,112.5,54
2020,Sub-Saharan Africa,NZ,-42,174,19
2020,Sub-Saharan Africa,OM,21,57,2
2020,Sub-Saharan Africa,TH,15.5,101,7
2021,Sub-Saharan Africa,BY,53,28,3
2021,Sub-Saharan Africa,CM,6,12.5,20
2021,Sub-Saharan Africa,FR,46,2,93
2021,Sub-Saharan Africa,GB,54.75844,-2.69531,332
2021,Sub-Saharan Africa,ML,18,-2,6
2021,Sub-Saharan Africa,MT,35.91667,14.43333,2
2021,Sub-Saharan Africa,MZ,-18.25,35,6
2021,Sub-Saharan Africa,NL,52.25,5.75,73
2022,Sub-Saharan Africa,BI,-3.5,30,1
2022,Sub-Saharan Africa,BN,4.5,114.66667,3
2022,Sub-Saharan Africa,BR,-10,-55,17
2022,Sub-Saharan Africa,DK,56,10,17
2022,Sub-Saharan Africa,MU,-20.3,57.58333,1
2022,Sub-Saharan Africa,NA,-22,17,19
2022,Sub-Saharan Africa,PK,30,70,34
2022,Sub-Saharan Africa,RU,60,100,17
2022,Sub-Saharan Africa,SN,14.5,-14.25,8
2022,Sub-Saharan Africa,CG,-1,15.5,12
2022,Sub-Saharan Africa,CN,35,105,85
2022,Sub-Saharan Africa,KR,36.5,127.75,25
2022,Sub-Saharan Africa,SL,8.5,-11.5,1
2023,Sub-Saharan Africa,AL,41,20,1
2023,Sub-Saharan Africa,CF,7,21,3
2023,Sub-Saharan Africa,CI,8,-5.5,4
2023,Sub-Saharan Africa,DK,56,10,7
2023,Sub-Saharan Africa,KN,17.33333,-62.75,1
2023,Sub-Saharan Africa,MX,23,-102,3
2023,Sub-Saharan Africa,NA,-22,17,9
2023,Sub-Saharan Africa,NE,18,9,4
2023,Sub-Saharan Africa,SG,1.36667,103.8,1
2023,Sub-Saharan Africa,ZW,-19,29.75,31
2022,Sub-Saharan Africa,BE,50.75,4.5,71
2022,Sub-Saharan Africa,CI,8,-5.5,7
2022,Sub-Saharan Africa,ID,-5,120,7
2022,Sub-Saharan Africa,IR,32,53,5
2022,Sub-Saharan Africa,PE,-10,-75.25,1
2022,Sub-Saharan Africa,PH,13.40882,122.56155,2
2022,Sub-Saharan Africa,VN,16.16667,107.83333,4
2023,Sub-Saharan Africa,DJ,11.83333,42.5,2
2023,Sub-Saharan Africa,ES,40,-4,19
2023,Sub-Saharan Africa,IT,42.83333,12.83333,37
2023,Sub-Saharan Africa,JO,31,36,1
2023,Sub-Saharan Africa,KR,36.5,127.75,16
2023,Sub-Saharan Africa,KZ,48,68,2
2023,Sub-Saharan Africa,LK,7.75,80.75,4
2023,Sub-Saharan Africa,LR,6.5,-9.5,2
2023,Sub-Saharan Africa,MZ,-18.25,35,2
2023,Sub-Saharan Africa,SL,8.5,-11.5,6
2023,Sub-Saharan Africa,TN,34,9,4
1990,Sub-Saharan Africa,AT,47.33333,13.33333,1
1990,Sub-Saharan Africa,AU,-25,135,8
1990,Sub-Saharan Africa,CF,7,21,1
1990,Sub-Saharan Africa,GM,13.5,-15.5,2
1990,Sub-Saharan Africa,IL,31.5,34.75,3
1990,Sub-Saharan Africa,ZM,-14.33333,28.5,1
1991,Sub-Saharan Africa,IT,42.83333,12.83333,2
1991,Sub-Saharan Africa,SA,25,45,3
1992,Sub-Saharan Africa,AU,-25,135,10
1992,Sub-Saharan Africa,DK,56,10,5
1992,Sub-Saharan Africa,IE,53,-8,3
1992,Sub-Saharan Africa,NG,10,8,1
1993,Sub-Saharan Africa,GR,39,22,1
1993,Sub-Saharan Africa,NZ,-42,174,1
1993,Sub-Saharan Africa,SE,62,15,10
1993,Sub-Saharan Africa,UG,1.25,32.5,1
1994,Sub-Saharan Africa,JP,35.68536,139.75309,5
1994,Sub-Saharan Africa,UA,49,32,1
1995,Sub-Saharan Africa,BE,50.75,4.5,7
1996,Sub-Saharan Africa,BW,-22,24,7
1996,Sub-Saharan Africa,GY,5,-59,1
1996,Sub-Saharan Africa,JP,35.68536,139.75309,6
1997,Sub-Saharan Africa,AT,47.33333,13.33333,2
1997,Sub-Saharan Africa,AU,-25,135,14
1997,Sub-Saharan Africa,NA,-22,17,1
1997,Sub-Saharan Africa,TZ,-6,35,1
1997,Sub-Saharan Africa,ZW,-19,29.75,4
1998,Sub-Saharan Africa,CL,-30,-71,1
1998,Sub-Saharan Africa,IT,42.83333,12.83333,3
1998,Sub-Saharan Africa,ML,18,-2,1
1998,Sub-Saharan Africa,SA,25,45,5
1999,Sub-Saharan Africa,AT,47.33333,13.33333,3
1999,Sub-Saharan Africa,AU,-25,135,11
1999,Sub-Saharan Africa,BJ,9.5,2.25,1
1999,Sub-Saharan Africa,DE,51.5,10.5,30
1999,Sub-Saharan Africa,IE,53,-8,1
1999,Sub-Saharan Africa,PH,13.40882,122.56155,2
1999,Sub-Saharan Africa,TW,24,121,1
1999,Sub-Saharan Africa,US,39.76,-98.5,102
2000,Sub-Saharan Africa,ES,40,-4,2
2000,Sub-Saharan Africa,KE,1,38,1
2000,Sub-Saharan Africa,SA,25,45,1
2001,Sub-Saharan Africa,AU,-25,135,22
2001,Sub-Saharan Africa,MX,23,-102,2
2001,Sub-Saharan Africa,NA,-22,17,1
2001,Sub-Saharan Africa,NG,10,8,2
2001,Sub-Saharan Africa,NL,52.25,5.75,19
2001,Sub-Saharan Africa,US,39.76,-98.5,104
2001,Sub-Saharan Africa,ZA,-29,24,11
2002,Sub-Saharan Africa,BF,12.5,-1.66667,1
2002,Sub-Saharan Africa,MG,-20,47,1
2002,Sub-Saharan Africa,SI,46.08333,15,1
2002,Sub-Saharan Africa,TZ,-6,35,3
2003,Sub-Saharan Africa,GB,54.75844,-2.69531,86
2003,Sub-Saharan Africa,JP,35.68536,139.75309,14
2003,Sub-Saharan Africa,NL,52.25,5.75,26
2003,Sub-Saharan Africa,NO,62,10,6
2004,Sub-Saharan Africa,AT,47.33333,13.33333,3
2004,Sub-Saharan Africa,CF,7,21,1
2004,Sub-Saharan Africa,ID,-5,120,1
2004,Sub-Saharan Africa,LV,57,25,1
2004,Sub-Saharan Africa,SE,62,15,18
2004,Sub-Saharan Africa,SN,14.5,-14.25,2
2005,Sub-Saharan Africa,BW,-22,24,4
2005,Sub-Saharan Africa,CM,6,12.5,1
2005,Sub-Saharan Africa,FR,46,2,61
2005,Sub-Saharan Africa,SA,25,45,2
2006,Sub-Saharan Africa,CF,7,21,1
2006,Sub-Saharan Africa,PK,30,70,3
2006,Sub-Saharan Africa,QA,25.5,51.25,1
2006,Sub-Saharan Africa,SG,1.36667,103.8,2
2007,Sub-Saharan Africa,AR,-34,-64,2
2007,Sub-Saharan Africa,CR,10,-84,1
2007,Sub-Saharan Africa,EG,27,30,1
2007,Sub-Saharan Africa,ES,40,-4,6
2007,Sub-Saharan Africa,FR,46,2,47
2007,Sub-Saharan Africa,NC,-21.5,165.5,1
2008,Sub-Saharan Africa,AU,-25,135,23
2008,Sub-Saharan Africa,CF,7,21,3
2008,Sub-Saharan Africa,IL,31.5,34.75,1
2008,Sub-Saharan Africa,IR,32,53,2
2008,Sub-Saharan Africa,RS,44.81892,20.45998,1
2008,Sub-Saharan Africa,SG,1.36667,103.8,2
2008,Sub-Saharan Africa,ZM,-14.33333,28.5,2
2009,Sub-Saharan Africa,BF,12.5,-1.66667,2
2009,Sub-Saharan Africa,CD,-2.5,23.5,1
2009,Sub-Saharan Africa,GR,39,22,1
2009,Sub-Saharan Africa,SD,16,30,2
2009,Sub-Saharan Africa,ZM,-14.33333,28.5,15
2010,Sub-Saharan Africa,HU,47,20,4
2010,Sub-Saharan Africa,KE,1,38,15
2010,Sub-Saharan Africa,PG,-6,147,1
2010,Sub-Saharan Africa,RW,-2,30,2
2010,Sub-Saharan Africa,SE,62,15,32
2010,Sub-Saharan Africa,TH,15.5,101,1
2011,Sub-Saharan Africa,BD,24,90,1
2011,Sub-Saharan Africa,BW,-22,24,10
2011,Sub-Saharan Africa,GB,54.75844,-2.69531,137
2011,Sub-Saharan Africa,LK,7.75,80.75,1
2011,Sub-Saharan Africa,NL,52.25,5.75,35
2011,Sub-Saharan Africa,NO,62,10,20
2011,Sub-Saharan Africa,SD,16,30,3
2011,Sub-Saharan Africa,ZA,-29,24,66
2012,Sub-Saharan Africa,BE,50.75,4.5,35
2012,Sub-Saharan Africa,KH,13,105,4
2012,Sub-Saharan Africa,TZ,-6,35,19
2013,Sub-Saharan Africa,CG,-1,15.5,5
2013,Sub-Saharan Africa,CM,6,12.5,4
2013,Sub-Saharan Africa,EG,27,30,1
2013,Sub-Saharan Africa,IN,22,79,25
2013,Sub-Saharan Africa,ZA,-29,24,96
2014,Sub-Saharan Africa,AT,47.33333,13.33333,3
2014,Sub-Saharan Africa,BE,50.75,4.5,42
2014,Sub-Saharan Africa,BI,-3.5,30,1
2014,Sub-Saharan Africa,BR,-10,-55,11
2014,Sub-Saharan Africa,JM,18.16667,-77.25,1
2014,Sub-Saharan Africa,NA,-22,17,12
2014,Sub-Saharan Africa,NE,18,9,3
2014,Sub-Saharan Africa,SG,1.36667,103.8,3
2014,Sub-Saharan Africa,SN,14.5,-14.25,8
2014,Sub-Saharan Africa,TW,24,121,2
2014,Sub-Saharan Africa,WS,-13.8,-172.13333,1
2015,Sub-Saharan Africa,CH,47.00016,8.01427,64
2015,Sub-Saharan Africa,GR,39,22,2
2015,Sub-Saharan Africa,MA,28.5,-10,3
2015,Sub-Saharan Africa,RW,-2,30,3
2016,Sub-Saharan Africa,AT,47.33333,13.33333,8
2016,Sub-Saharan Africa,AU,-25,135,65
2016,Sub-Saharan Africa,GM,13.5,-15.5,4
2016,Sub-Saharan Africa,IL,31.5,34.75,2
2016,Sub-Saharan Africa,LB,33.83333,35.83333,1
2016,Sub-Saharan Africa,MU,-20.3,57.58333,1
2016,Sub-Saharan Africa,MX,23,-102,7
2016,Sub-Saharan Africa,QA,25.5,51.25,3
2016,Sub-Saharan Africa,SN,14.5,-14.25,9
2017,Sub-Saharan Africa,AE,23.75,54.5,7
2017,Sub-Saharan Africa,BF,12.5,-1.66667,2
2017,Sub-Saharan Africa,CA,60.10867,-113.64258,61
2017,Sub-Saharan Africa,EG,27,30,1
2017,Sub-Saharan Africa,GR,39,22,1
2017,Sub-Saharan Africa,KE,1,38,54
2017,Sub-Saharan Africa,MA,28.5,-10,2
2017,Sub-Saharan Africa,OM,21,57,1
2017,Sub-Saharan Africa,PY,-23.33333,-58,1
2017,Sub-Saharan Africa,SA,25,45,25
2017,Sub-Saharan Africa,TH,15.5,101,11
2018,Sub-Saharan Africa,BD,24,90,2
2018,Sub-Saharan Africa,CU,22,-79.5,1
2018,Sub-Saharan Africa,IE,53,-8,4
2018,Sub-Saharan Africa,NG,10,8,68
2018,Sub-Saharan Africa,QA,25.5,51.25,2
2018,Sub-Saharan Africa,SD,16,30,3
2018,Sub-Saharan Africa,UA,49,32,5
2018,Sub-Saharan Africa,ZA,-29,24,251
2019,Sub-Saharan Africa,CZ,49.75,15,4
2019,Sub-Saharan Africa,KE,1,38,51
2019,Sub-Saharan Africa,SI,46.08333,15,1
2019,Sub-Saharan Africa,TD,15,19,2
2019,Sub-Saharan Africa,UZ,41.66667,63.83333,1
2020,Sub-Saharan Africa,CM,6,12.5,14
2020,Sub-Saharan Africa,CN,35,105,127
2020,Sub-Saharan Africa,JP,35.68536,139.75309,35
2020,Sub-Saharan Africa,LK,7.75,80.75,2
2020,Sub-Saharan Africa,LR,6.5,-9.5,2
2020,Sub-Saharan Africa,ML,18,-2,6
2020,Sub-Saharan Africa,NO,62,10,25
2020,Sub-Saharan Africa,ZA,-29,24,258
2021,Sub-Saharan Africa,BR,-10,-55,18
2021,Sub-Saharan Africa,CO,4,-73.25,2
2021,Sub-Saharan Africa,HU,47,20,6
2021,Sub-Saharan Africa,PE,-10,-75.25,2
2021,Sub-Saharan Africa,PG,-6,147,1
2021,Sub-Saharan Africa,SE,62,15,40
2021,Sub-Saharan Africa,SN,14.5,-14.25,10
2021,Sub-Saharan Africa,TZ,-6,35,23
2021,Sub-Saharan Africa,VN,16.16667,107.83333,2
2021,Sub-Saharan Africa,CN,35,105,115
2021,Sub-Saharan Africa,ER,15,39,1
2021,Sub-Saharan Africa,MM,21,96,1
2021,Sub-Saharan Africa,NO,62,10,26
2021,Sub-Saharan Africa,PL,52,20,8
2021,Sub-Saharan Africa,PT,39.6945,-8.13057,8
2021,Sub-Saharan Africa,ZA,-29,24,234
2022,Sub-Saharan Africa,AT,47.33333,13.33333,9
2022,Sub-Saharan Africa,AU,-25,135,78
2022,Sub-Saharan Africa,BJ,9.5,2.25,15
2022,Sub-Saharan Africa,CF,7,21,1
2022,Sub-Saharan Africa,HU,47,20,12
2022,Sub-Saharan Africa,NE,18,9,1
2022,Sub-Saharan Africa,RO,46,25,2
2022,Sub-Saharan Africa,SI,46.08333,15,1
2022,Sub-Saharan Africa,TW,24,121,14
2022,Sub-Saharan Africa,TZ,-6,35,23
2022,Sub-Saharan Africa,ZW,-19,29.75,38
2023,Sub-Saharan Africa,AE,23.75,54.5,11
2023,Sub-Saharan Africa,CG,-1,15.5,11
2023,Sub-Saharan Africa,CM,6,12.5,10
2023,Sub-Saharan Africa,EG,27,30,4
2023,Sub-Saharan Africa,FR,46,2,105
2023,Sub-Saharan Africa,GB,54.75844,-2.69531,343
2023,Sub-Saharan Africa,GY,5,-59,1
2023,Sub-Saharan Africa,ML,18,-2,5
2023,Sub-Saharan Africa,SA,25,45,25
2023,Sub-Saharan Africa,BW,-22,24,12
2023,Sub-Saharan Africa,CA,60.10867,-113.64258,106
2023,Sub-Saharan Africa,CH,47.00016,8.01427,43
2023,Sub-Saharan Africa,CL,-30,-71,1
2023,Sub-Saharan Africa,GR,39,22,2
2023,Sub-Saharan Africa,IN,22,79,72
2023,Sub-Saharan Africa,MA,28.5,-10,9
2023,Sub-Saharan Africa,MW,-13.5,34,9
2023,Sub-Saharan Africa,PT,39.6945,-8.13057,18
1990,Sub-Saharan Africa,KE,1,38,4
1990,Sub-Saharan Africa,NZ,-42,174,5
1991,Sub-Saharan Africa,BF,12.5,-1.66667,1
1991,Sub-Saharan Africa,BW,-22,24,3
1991,Sub-Saharan Africa,PT,39.6945,-8.13057,1
1993,Sub-Saharan Africa,CG,-1,15.5,3
1993,Sub-Saharan Africa,GB,54.75844,-2.69531,49
1993,Sub-Saharan Africa,JM,18.16667,-77.25,1
1993,Sub-Saharan Africa,NA,-22,17,1
1993,Sub-Saharan Africa,PA,9,-80,1
1993,Sub-Saharan Africa,PE,-10,-75.25,5
1994,Sub-Saharan Africa,AE,23.75,54.5,1
1994,Sub-Saharan Africa,AU,-25,135,11
1994,Sub-Saharan Africa,DK,56,10,7
1994,Sub-Saharan Africa,FR,46,2,15
1994,Sub-Saharan Africa,GB,54.75844,-2.69531,59
1995,Sub-Saharan Africa,AT,47.33333,13.33333,2
1995,Sub-Saharan Africa,AU,-25,135,9
1995,Sub-Saharan Africa,DK,56,10,2
1995,Sub-Saharan Africa,GR,39,22,2
1995,Sub-Saharan Africa,IT,42.83333,12.83333,4
1995,Sub-Saharan Africa,JM,18.16667,-77.25,1
1995,Sub-Saharan Africa,NA,-22,17,1
1995,Sub-Saharan Africa,NG,10,8,1
1995,Sub-Saharan Africa,US,39.76,-98.5,66
1996,Sub-Saharan Africa,CA,60.10867,-113.64258,9
1996,Sub-Saharan Africa,CD,-2.5,23.5,1
1996,Sub-Saharan Africa,CZ,49.75,15,1
1996,Sub-Saharan Africa,EG,27,30,1
1996,Sub-Saharan Africa,UG,1.25,32.5,1
1997,Sub-Saharan Africa,CO,4,-73.25,2
1997,Sub-Saharan Africa,ES,40,-4,4
1997,Sub-Saharan Africa,GA,-1,11.75,3
1997,Sub-Saharan Africa,NL,52.25,5.75,4
1997,Sub-Saharan Africa,US,39.76,-98.5,73
1998,Sub-Saharan Africa,CM,6,12.5,6
1998,Sub-Saharan Africa,CO,4,-73.25,1
1998,Sub-Saharan Africa,JP,35.68536,139.75309,13
1998,Sub-Saharan Africa,NL,52.25,5.75,12
1998,Sub-Saharan Africa,US,39.76,-98.5,57
1999,Sub-Saharan Africa,BE,50.75,4.5,12
2000,Sub-Saharan Africa,CM,6,12.5,6
2000,Sub-Saharan Africa,NL,52.25,5.75,13
2000,Sub-Saharan Africa,SE,62,15,8
2000,Sub-Saharan Africa,SN,14.5,-14.25,1
2000,Sub-Saharan Africa,TT,11,-61,1
2000,Sub-Saharan Africa,ZA,-29,24,10
2001,Sub-Saharan Africa,BE,50.75,4.5,17
2001,Sub-Saharan Africa,BR,-10,-55,1
2001,Sub-Saharan Africa,HU,47,20,2
2001,Sub-Saharan Africa,MW,-13.5,34,1
2001,Sub-Saharan Africa,SA,25,45,3
2001,Sub-Saharan Africa,TZ,-6,35,3
2002,Sub-Saharan Africa,BR,-10,-55,1
2002,Sub-Saharan Africa,CM,6,12.5,4
2002,Sub-Saharan Africa,MW,-13.5,34,1
2002,Sub-Saharan Africa,SA,25,45,1
2002,Sub-Saharan Africa,TT,11,-61,1
2003,Sub-Saharan Africa,IE,53,-8,1
2003,Sub-Saharan Africa,IL,31.5,34.75,4
2003,Sub-Saharan Africa,MW,-13.5,34,1
2004,Sub-Saharan Africa,CH,47.00016,8.01427,9
2004,Sub-Saharan Africa,PF,-15,-140,1
2004,Sub-Saharan Africa,SA,25,45,5
2005,Sub-Saharan Africa,GM,13.5,-15.5,1
2005,Sub-Saharan Africa,KE,1,38,16
2005,Sub-Saharan Africa,LS,-29.5,28.25,2
2005,Sub-Saharan Africa,NZ,-42,174,4
2006,Sub-Saharan Africa,GM,13.5,-15.5,2
2006,Sub-Saharan Africa,KE,1,38,12
2006,Sub-Saharan Africa,KH,13,105,2
2006,Sub-Saharan Africa,LS,-29.5,28.25,1
2006,Sub-Saharan Africa,PL,52,20,1
2006,Sub-Saharan Africa,SK,48.66667,19.5,1
2006,Sub-Saharan Africa,TR,39,35,1
2007,Sub-Saharan Africa,ET,9,39.5,6
2007,Sub-Saharan Africa,GB,54.75844,-2.69531,88
2007,Sub-Saharan Africa,LK,7.75,80.75,3
2007,Sub-Saharan Africa,NO,62,10,9
2007,Sub-Saharan Africa,NZ,-42,174,3
2007,Sub-Saharan Africa,PL,52,20,1
2008,Sub-Saharan Africa,BW,-22,24,8
2008,Sub-Saharan Africa,FI,64,26,1
2008,Sub-Saharan Africa,IN,22,79,10
2008,Sub-Saharan Africa,PE,-10,-75.25,1
2008,Sub-Saharan Africa,SI,46.08333,15,1
2010,Sub-Saharan Africa,BE,50.75,4.5,39
2010,Sub-Saharan Africa,BR,-10,-55,2
2010,Sub-Saharan Africa,CH,47.00016,8.01427,28
2010,Sub-Saharan Africa,CM,6,12.5,4
2010,Sub-Saharan Africa,DE,51.5,10.5,56
2010,Sub-Saharan Africa,MT,35.91667,14.43333,1
2010,Sub-Saharan Africa,RO,46,25,2
2010,Sub-Saharan Africa,SN,14.5,-14.25,1
2010,Sub-Saharan Africa,TW,24,121,4
2010,Sub-Saharan Africa,ZM,-14.33333,28.5,7
